TimeStamp,Left_Pupil_Diameter,Right_Pupil_Diameter
4445057563,3.71257000,4.81980900
4445065894,3.76246600,4.79086300
4445074226,3.74832200,4.77377300
4445082557,3.73156700,4.72299200
4445090889,3.78611800,4.75451700
4445099220,3.73948700,4.71978800
4445107552,3.77745100,4.77081300
4445115883,3.81558200,4.74429300
4445124215,3.82490500,4.81379700
4445132547,3.75126600,4.75585900
4445140878,3.82058700,4.75729400
4445149210,3.78787200,4.84274300
4445157541,3.86656200,4.80825800
4445165873,3.80516100,4.82598900
4445174204,3.80288700,4.80748000
4445182536,3.73194900,4.79568500
4445190867,3.76786800,4.78283700
4445199199,3.71603400,4.78457600
4445207530,3.78999300,4.73030100
4445215862,3.67684900,4.80680800
4445224193,3.72828700,4.72879000
4445232525,3.77462800,4.85815400
4445240856,3.59950300,4.86145000
4445249188,3.70405600,4.86920200
4445257519,3.59378100,4.82763700
4445265851,3.71524000,4.85430900
4445274182,3.81622300,4.70457500
4445282514,3.89578200,4.58993500
4445290846,4.07693500,4.46110500
4445299177,3.93098400,4.48307800
4445307509,3.89105200,4.05470300
4445315840,3.82377600,4.35075400
4445324172,3.74322500,4.36297600
4445332503,3.83444200,4.30033900
4445340835,3.77786300,4.38786300
4445349166,3.83448800,4.35922200
4445357498,3.92118800,4.43583700
4445365829,3.93792700,4.36010700
4445374161,3.97659300,4.36924700
4445382492,3.83902000,4.38093600
4445390824,3.95060700,4.61071800
4445399155,3.93417400,4.57850600
4445407487,3.77336100,4.69532800
4445415818,3.77919000,4.75747700
4445424150,3.76780700,4.82682800
4445432481,3.79016100,4.84832800
4445440813,3.73483300,4.88916000
4445449144,3.79370100,4.84617600
4445457476,3.76492300,4.81123400
4445465808,3.77815200,4.91449000
4445474139,3.77748100,5.01254300
4445482471,3.77391100,4.99658200
4445490802,3.77479600,4.96571400
4445499134,3.78202800,4.98083500
4445507465,3.76820400,4.91474900
4445515797,3.77569600,5.03379800
4445524128,3.78610200,5.02108800
4445532460,3.82139600,4.99339300
4445540791,3.82406600,5.01756300
4445549123,3.76834100,4.96307400
4445557454,3.89791900,5.04332000
4445565786,3.82724000,4.95533800
4445574117,3.82406600,4.96958900
4445582449,3.81295800,4.95182800
4445590780,3.82782000,5.00616500
4445599112,3.78814700,4.91714500
4445607443,3.78053300,4.89471400
4445615775,3.74948100,5.00042700
4445624107,3.77885400,4.97174100
4445632438,3.73956300,4.90210000
4445640770,3.79411300,4.90567000
4445649101,3.68489100,4.91981500
4445657433,3.80880700,4.98452800
4445665764,3.82418800,4.89846800
4445674096,3.73936500,4.95022600
4445682427,3.74290500,4.84947200
4445690759,3.74778700,4.95968600
4445699090,3.75181600,4.99079900
4445707422,3.66311600,4.98736600
4445715753,3.76356500,4.99842800
4445724085,3.74491900,4.94123800
4445732416,3.79739400,4.92437700
4445740748,3.84147600,4.91230800
4445749079,3.80003400,4.95872500
4445757411,3.74432400,4.95687900
4445765742,3.82644700,4.89785800
4445774074,3.83731100,4.93850700
4445782405,3.74618500,4.90466300
4445790737,3.79148900,4.88275100
4445799069,3.79325900,4.85957300
4445807400,3.83964500,4.92399600
4445815732,3.80043000,5.02041600
4445824063,3.89486700,4.98387100
4445832395,3.91221600,5.02479600
4445840726,3.91218600,5.04400600
4445849058,3.84176600,5.04562400
4445857389,3.79588300,5.01680000
4445865721,3.74403400,5.01586900
4445874052,3.84391800,5.01068100
4445882384,3.91125500,5.05549600
4445890715,3.87692300,4.97219800
4445899047,3.84709200,5.01725800
4445907378,3.87692300,4.95826700
4445915710,3.96864300,5.04704300
4445924041,3.90167200,5.02963300
4445932373,3.88804600,4.98071300
4445940704,3.77619900,5.07795700
4445949036,3.95155300,5.04595900
4445957368,3.90452600,5.04975900
4445965699,3.94883700,5.00514200
4445974031,3.88090500,5.00010700
4445982362,3.86767600,5.07713300
4445990694,3.88940400,4.95562700
4445999025,3.90725700,4.98863200
4446007357,3.90210000,5.04664600
4446015688,3.91958600,4.99791000
4446024020,3.96273800,5.01516700
4446032351,3.92372100,5.03636200
4446040683,3.92530800,4.99807700
4446049014,3.97750900,4.95951800
4446057346,3.92166100,4.98109400
4446065677,3.87541200,4.95416300
4446074009,3.91702300,4.95883200
4446082340,3.83650200,4.99948100
4446090672,3.85179100,4.96824600
4446099003,3.77595500,4.92576600
4446107335,3.87863200,4.90373200
4446115666,3.72488400,4.88563500
4446123998,3.83325200,4.94326800
4446132330,3.71929900,4.90838600
4446140661,3.77224700,4.92453000
4446148993,3.71337900,4.93028300
4446157324,3.74240100,4.94853200
4446165656,3.76622000,4.94052100
4446173987,3.76287800,4.92527800
4446182319,3.79156500,4.83345000
4446190650,3.79270900,4.92709400
4446198982,3.68664600,4.94288600
4446207313,3.63809200,4.93574500
4446215645,3.69982900,4.89167800
4446223976,3.65261800,4.82640100
4446232308,3.73059100,4.86839300
4446240639,3.70086700,4.94102500
4446248971,3.65925600,4.94944800
4446257302,3.70178200,4.94181800
4446265634,3.68270900,4.94857800
4446273965,3.60180700,4.91850300
4446282297,3.75003100,4.91250600
4446290629,3.71443200,4.93740800
4446298960,3.74102800,4.94043000
4446307292,3.74018900,4.93876600
4446315623,3.71258500,4.89637800
4446323955,3.80281100,4.98211700
4446332286,3.80789200,4.94706700
4446340618,3.71775800,4.96313500
4446348949,3.57632400,4.93746900
4446357281,3.69986000,4.94419900
4446365612,3.79454000,4.92073100
4446373944,3.77554300,4.93864400
4446382275,3.81448400,4.92485000
4446390607,3.68081700,4.94474800
4446398938,3.69976800,4.85601800
4446407270,3.69517500,4.83963000
4446415601,3.65820300,4.81092800
4446423933,3.79559300,4.81687900
4446432264,3.77468900,4.81726100
4446440596,3.83343500,4.81424000
4446448927,3.75769000,4.83073400
4446457259,3.73292500,4.86532600
4446465591,3.70779400,4.85746800
4446473922,3.73150600,4.79698200
4446482254,3.70986900,4.81800800
4446490585,3.72996500,4.86398300
4446498917,3.75581400,4.83255000
4446507248,3.75451700,4.78152500
4446515580,3.75816300,4.82536300
4446523911,3.72595200,4.93110700
4446532243,3.71156300,4.87971500
4446540574,3.68788100,4.93167100
4446548906,3.70715300,4.92526200
4446557237,3.64755200,4.90213000
4446565569,3.73443600,4.87857100
4446573900,3.76368700,4.93241900
4446582232,3.71498100,4.87393200
4446590563,3.63392600,4.89508100
4446598895,3.62965400,4.93071000
4446607226,3.68411300,4.89071700
4446615558,3.79007000,4.88145400
4446623890,3.78041100,4.89204400
4446632221,3.76030000,4.90605200
4446640553,3.66703800,4.91793800
4446648884,3.70066800,4.80653400
4446657216,3.75552400,4.88255300
4446665547,3.78602600,4.83955400
4446673879,3.82162500,4.85705600
4446682210,3.71641500,4.87481700
4446690542,3.82572900,4.88816800
4446698873,3.80809000,4.85742200
4446707205,3.79705800,4.87152100
4446715536,3.69889800,4.84677100
4446723868,3.65121500,4.82475300
4446732199,3.71374500,4.93443300
4446740531,3.80329900,4.94091800
4446748862,3.86723300,4.97720300
4446757194,3.86155700,4.99211100
4446765525,3.77548200,4.93728600
4446773857,3.86366300,4.87974500
4446782188,3.82870500,4.90116900
4446790520,3.84344500,4.96785000
4446798852,3.84429900,4.93217500
4446807183,3.90490700,4.85617100
4446815515,3.96698000,4.89439400
4446823846,3.91346700,4.94409200
4446832178,3.88554400,4.97700500
4446840509,3.90979000,4.92652900
4446848841,3.87367200,4.95567300
4446857172,3.85044900,5.00044300
4446865504,3.84489400,4.94664000
4446873835,3.90322900,4.96699500
4446882167,3.94015500,4.98611500
4446890498,3.73779300,4.98115500
4446898830,3.73851000,5.01049800
4446907161,3.82986500,4.98007200
4446915493,3.80868500,4.98239100
4446923824,3.90507500,4.96034200
4446932156,3.89987200,4.97784400
4446940487,3.85241700,5.01702900
4446948819,3.86172500,5.06723000
4446957151,3.93731700,4.95048500
4446965482,3.87039200,5.04307600
4446973814,3.92633100,5.03869600
4446982145,3.89535500,5.05143700
4446990477,3.94187900,5.08842500
4446998808,3.94683800,5.02276600
4447007140,3.91136200,5.09001200
4447015471,3.89894100,5.06169100
4447023803,3.79155000,5.05189500
4447032134,3.85797100,5.02232400
4447040466,3.87295500,5.03491200
4447048797,3.90187100,5.06918300
4447057129,3.84423800,5.03082300
4447065460,3.87304700,5.03663600
4447073792,3.85966500,5.08265700
4447082123,3.91720600,5.06222500
4447090455,3.87593100,5.11409000
4447098786,3.86856100,5.09396400
4447107118,3.91320800,5.08421300
4447115449,3.92388900,5.08395400
4447123781,3.92630000,5.04945400
4447132113,3.92590300,5.01646400
4447140444,3.97732500,5.04487600
4447148776,3.98243700,5.16153000
4447157107,4.01915000,5.09021000
4447165439,3.97001600,5.09935000
4447173770,3.94113200,5.04290800
4447182102,3.98440600,5.08691400
4447190433,3.93292200,5.07614100
4447198765,3.88813800,5.06053200
4447207096,3.98469500,4.99731400
4447215428,3.94757100,5.07905600
4447223759,3.97259500,5.04225200
4447232091,3.96237200,5.07153300
4447240422,4.03663600,5.09555100
4447248754,4.01713600,5.11389200
4447257085,4.02287300,5.05354300
4447265417,3.91690100,5.07817100
4447273748,4.04660000,5.11523400
4447282080,4.07804900,5.07513400
4447290412,3.96656800,5.07293700
4447298743,3.94398500,5.09582500
4447307075,3.94041400,5.11227400
4447315406,3.99617000,5.07664500
4447323738,3.93267800,5.09376500
4447332069,3.89659100,5.11340300
4447340401,3.94972200,5.11021400
4447348732,3.97102400,4.98190300
4447357064,3.87075800,5.03620900
4447365395,3.90106200,4.97648600
4447373727,3.88549800,5.05383300
4447382058,3.87796000,5.00422700
4447390390,3.93344100,5.02377300
4447398721,3.96919300,5.02240000
4447407053,3.92529300,4.96722400
4447415384,3.94590800,5.07850600
4447423716,3.88285800,4.96803300
4447432047,3.89367700,5.00445600
4447440379,3.86425800,5.05847200
4447448710,3.88249200,5.01619000
4447457042,3.96232600,4.98805200
4447465374,4.00094600,4.92300400
4447473705,3.91886900,4.93037400
4447482037,3.93296800,4.96737700
4447490368,3.96052600,4.91735800
4447498700,3.93858300,4.94317600
4447507031,4.06117200,4.92474400
4447515363,3.96629300,4.91049200
4447523694,4.00177000,4.87242100
4447532026,3.95166000,4.71028100
4447540357,3.95439100,4.62425200
4447548689,3.94345100,4.59092700
4447557020,3.87886000,4.48719800
4447565352,3.87300100,4.52226300
4447573683,3.97265600,4.39677400
4447582015,3.89755200,4.38768000
4447590346,3.86264000,4.30851700
4447598678,3.93975800,4.34265100
4447607009,3.85066200,4.21911600
4447615341,4.03352400,4.25708000
4447623673,4.04370100,4.25633200
4447632004,3.82281500,4.21215800
4447640336,3.97419700,4.20257600
4447648667,4.06280500,4.20008900
4447656999,3.89875800,4.23950200
4447665330,4.08088700,4.12478600
4447673662,4.01614400,4.17382800
4447681993,4.05230700,4.08630400
4447690325,3.97093200,4.15831000
4447698656,4.10768100,4.13166800
4447706988,4.07739300,4.15745500
4447715319,4.07031300,4.12283300
4447723651,4.09843400,4.09381100
4447731982,4.05172700,4.13909900
4447740314,3.97416700,4.10525500
4447748645,3.92291300,4.10232500
4447756977,3.89822400,4.15864600
4447765308,3.91911300,4.15287800
4447773640,4.07920800,4.16603100
4447781971,4.00225800,4.17698700
4447790303,3.99548300,4.25174000
4447798635,4.08393900,4.30213900
4447806966,3.97822600,4.25589000
4447815298,4.15426600,4.22724900
4447823629,3.96177700,4.19168100
4447831961,4.13443000,4.28665200
4447840292,3.94682300,4.25058000
4447848624,4.03077700,4.33920300
4447856955,4.26408400,4.72595200
4447865287,NaN,NaN
4447873618,NaN,NaN
4447881950,NaN,NaN
4447890281,NaN,NaN
4447898613,NaN,NaN
4447906944,NaN,NaN
4447915276,NaN,NaN
4447923607,NaN,NaN
4447931939,NaN,NaN
4447940270,NaN,1.78521700
4447948602,2.47341900,2.11879000
4447956934,NaN,2.38188200
4447965265,3.98143000,2.47448700
4447973597,3.47139000,2.98597700
4447981928,3.30090300,5.39263900
4447990260,3.75544700,3.92097500
4447998591,3.81672700,4.18129000
4448006923,3.74502600,4.05876200
4448015254,3.82270800,4.29016100
4448023586,3.88588000,4.17108200
4448031917,3.94055200,4.23657200
4448040249,3.95587200,4.17163100
4448048580,3.98619100,4.06883200
4448056912,3.94766200,4.18690500
4448065243,4.06970200,4.19117700
4448073575,3.99830600,4.22561600
4448081906,4.12516800,4.24450700
4448090238,4.07569900,4.33810400
4448098569,4.09094200,4.28402700
4448106901,3.94187900,4.34533700
4448115232,4.01126100,4.27990700
4448123564,3.93133500,4.35466000
4448131896,4.01191700,4.36405900
4448140227,4.07792700,4.37123100
4448148559,4.08335900,4.34152200
4448156890,4.05725100,4.34349100
4448165222,3.99467500,4.38087500
4448173553,3.97064200,4.47621200
4448181885,4.05429100,4.41003400
4448190216,4.13168300,4.33427400
4448198548,4.10464500,4.32507300
4448206879,4.04786700,4.39320400
4448215211,3.99267600,4.44496200
4448223542,4.02098100,4.45327800
4448231874,4.14318800,4.35702500
4448240205,4.05047600,4.42012000
4448248537,4.16729700,4.40600600
4448256868,4.02471900,4.40287800
4448265200,4.07717900,4.38769500
4448273531,4.18190000,4.37162800
4448281863,4.12559500,4.42918400
4448290195,4.08636500,4.38705400
4448298526,4.14367700,4.40304600
4448306858,3.99131800,4.41230800
4448315189,4.12565600,4.37371800
4448323521,4.11894200,4.41087300
4448331852,4.15734900,4.45152300
4448340184,4.17776500,4.46189900
4448348515,4.16331500,4.49583400
4448356847,4.12861600,4.45213300
4448365178,4.10134900,4.51428200
4448373510,4.00022900,4.41177400
4448381841,3.95874000,4.40913400
4448390173,3.99452200,4.47450300
4448398504,4.01684600,4.51976000
4448406836,3.98269700,4.50334200
4448415167,4.03283700,4.49084500
4448423499,3.98501600,4.53228800
4448431830,4.06173700,4.51884500
4448440162,4.05181900,4.53659100
4448448493,4.08409100,4.47512800
4448456825,4.01835600,4.51579300
4448465157,3.98503100,4.49810800
4448473488,4.10368300,4.46336400
4448481820,4.08459500,4.56796300
4448490151,4.12367200,4.54829400
4448498483,4.14413500,4.53375200
4448506814,4.11221300,4.55485500
4448515146,4.01144400,4.57080100
4448523477,4.20253000,4.57272300
4448531809,4.14675900,4.44986000
4448540140,4.14018200,4.53337100
4448548472,4.13423200,4.56004300
4448556803,4.01886000,4.55403100
4448565135,4.00351000,4.50337200
4448573466,4.00659200,4.56767300
4448581798,3.98057600,4.54457100
4448590129,4.03389000,4.54599000
4448598461,3.98318500,4.47459400
4448606792,4.00991800,4.52851900
4448615124,4.03712500,4.53175400
4448623456,4.04620400,4.52679400
4448631787,4.08509800,4.55828900
4448640119,4.04420500,4.54660000
4448648450,4.05448900,4.54917900
4448656782,4.02255200,4.51902800
4448665113,3.98773200,4.48268100
4448673445,4.03498800,4.47837800
4448681776,4.04061900,4.53245500
4448690108,4.03074600,4.57667500
4448698439,4.00634800,4.51835600
4448706771,3.99856600,4.51361100
4448715102,4.03903200,4.59660300
4448723434,4.14794900,4.51390100
4448731765,4.09492500,4.50672900
4448740097,4.04699700,4.47431900
4448748428,4.04318200,4.45350600
4448756760,3.95326200,4.49220300
4448765091,3.95213300,4.51051300
4448773423,3.91803000,4.47370900
4448781754,3.92628500,4.46130400
4448790086,3.95062300,4.44595300
4448798418,3.91409300,4.41549700
4448806749,3.87806700,4.46701000
4448815081,3.86555500,4.36181600
4448823412,3.88493300,4.38108800
4448831744,3.82772800,4.32009900
4448840075,3.84104900,4.33369400
4448848407,3.76171900,4.22653200
4448856738,3.78555300,4.25584400
4448865070,3.78004500,4.22274800
4448873401,3.71968100,4.14683500
4448881733,3.76443500,4.18350200
4448890064,3.90864600,4.08639500
4448898396,3.88400300,4.08955400
4448906727,3.71720900,4.08148200
4448915059,3.83696000,4.09457400
4448923390,3.65879800,4.04220600
4448931722,3.70043900,4.06053200
4448940053,3.71119700,4.00427200
4448948385,3.70140100,3.99800100
4448956717,3.65339700,4.05339100
4448965048,3.58438100,3.98831200
4448973380,3.58670000,4.02230800
4448981711,3.66761800,3.93942300
4448990043,3.58650200,3.95265200
4448998374,3.55798300,3.96267700
4449006706,3.57101400,3.92971800
4449015037,3.51918000,3.99618500
4449023369,3.56243900,3.99633800
4449031700,3.56430100,3.93412800
4449040032,3.53074600,3.94306900
4449048363,3.41192600,3.90069600
4449056695,3.34001200,3.93109100
4449065026,3.46302800,3.92912300
4449073358,3.44758600,3.93467700
4449081689,3.54133600,3.95378100
4449090021,3.48365800,3.98957800
4449098352,3.58447300,3.97126800
4449106684,3.51347400,4.07444800
4449115015,3.49496500,4.01817300
4449123347,3.50337200,4.03302000
4449131679,3.44050600,4.02720600
4449140010,3.41073600,4.06092800
4449148342,3.57254000,4.09336900
4449156673,3.57397500,4.02194200
4449165005,3.60845900,3.98677100
4449173336,3.55972300,4.04029800
4449181668,3.54028300,3.99536100
4449189999,3.56204200,4.03657500
4449198331,3.69628900,3.99488800
4449206662,3.60926800,4.01336700
4449214994,3.60171500,4.02356000
4449223325,3.59181200,4.07130400
4449231657,3.60607900,4.07234200
4449239988,3.59841900,4.05465700
4449248320,3.57336400,4.09729000
4449256651,3.57672100,4.12034600
4449264983,3.64015200,4.13441500
4449273314,3.61993400,4.16844200
4449281646,3.74580400,4.11213700
4449289978,3.66918900,4.17443800
4449298309,3.68100000,4.11702000
4449306641,3.68598900,4.14151000
4449314972,3.63781700,4.24821500
4449323304,3.64140300,4.22586100
4449331635,3.64813200,4.21455400
4449339967,3.73777800,4.24070700
4449348298,3.70416300,4.30638100
4449356630,3.76332100,4.28857400
4449364961,3.80223100,4.28486600
4449373293,3.75935400,4.34402500
4449381624,3.76454200,4.31172200
4449389956,3.73568700,4.31869500
4449398287,3.90417500,4.32553100
4449406619,3.86741600,4.37840300
4449414950,3.78805500,4.34251400
4449423282,3.79647800,4.40634200
4449431613,3.88707000,4.36639400
4449439945,3.90284700,4.28926100
4449448276,3.88542200,4.44032300
4449456608,3.83134500,4.41655000
4449464940,3.86331200,4.47137500
4449473271,3.88923600,4.46257000
4449481603,3.89421100,4.45234700
4449489934,3.84539800,4.50938400
4449498266,3.87210100,4.52536000
4449506597,3.80688500,4.48333700
4449514929,3.87817400,4.49491900
4449523260,3.87078900,4.46456900
4449531592,3.89277600,4.51298500
4449539923,3.86410500,4.52441400
4449548255,3.93981900,4.49565100
4449556586,4.01165800,4.47857700
4449564918,3.99285900,4.58433500
4449573249,4.00116000,4.51847800
4449581581,3.89979600,4.50021400
4449589912,3.92346200,4.50201400
4449598244,3.90571600,4.57252500
4449606575,3.93911700,4.57031300
4449614907,3.93154900,4.60823100
4449623239,3.91009500,4.61242700
4449631570,3.87576300,4.62329100
4449639902,3.91427600,4.68481400
4449648233,3.92805500,4.64268500
4449656565,3.94499200,4.66236900
4449664896,3.96162400,4.64355500
4449673228,3.99588000,4.68182400
4449681559,3.94856300,4.69003300
4449689891,3.96763600,4.63584900
4449698222,3.91413900,4.64978000
4449706554,3.98867800,4.60806300
4449714885,4.03219600,4.66053800
4449723217,3.96571400,4.57661400
4449731548,4.04480000,4.63304100
4449739880,4.14381400,4.65261800
4449748211,4.08073400,4.61506700
4449756543,4.07041900,4.71371500
4449764874,4.01841700,4.60763500
4449773206,4.03666700,4.63783300
4449781537,4.07663000,4.65795900
4449789869,4.04316700,4.61804200
4449798201,4.02537500,4.54901100
4449806532,4.10563700,4.56095900
4449814864,4.29022200,4.50412000
4449823195,4.19697600,4.45230100
4449831527,4.17800900,4.58995100
4449839858,4.11308300,4.48213200
4449848190,4.17913800,4.58837900
4449856521,4.16952500,4.56500200
4449864853,4.23905900,4.56236300
4449873184,4.10044900,4.55543500
4449881516,4.03363000,4.56736800
4449889847,4.11712600,4.43029800
4449898179,4.08932500,4.43765300
4449906510,4.14569100,4.37887600
4449914842,4.05496200,4.55221600
4449923173,4.13945000,4.47116100
4449931505,4.20530700,4.37117000
4449939836,4.09524500,4.41362000
4449948168,4.13668800,4.32989500
4449956500,4.19236800,4.41442900
4449964831,4.23024000,4.45631400
4449973163,4.18098400,4.38269000
4449981494,4.17607100,4.45611600
4449989826,4.13743600,4.43241900
4449998157,4.12286400,4.50929300
4450006489,4.16116300,4.59117100
4450014820,4.06352200,4.55954000
4450023152,4.09019500,4.55542000
4450031483,4.11331200,4.53056300
4450039815,4.18716400,4.67900100
4450048146,4.11663800,4.59718300
4450056478,4.12153600,4.61102300
4450064809,4.16728200,4.68586700
4450073141,4.03956600,4.61088600
4450081472,4.03297400,4.73288000
4450089804,3.98017900,4.65980500
4450098135,4.03996300,4.71147200
4450106467,3.98439000,4.75210600
4450114798,4.03710900,4.77429200
4450123130,4.01023900,4.74469000
4450131462,4.02562000,4.75520300
4450139793,3.99807700,4.79563900
4450148125,4.08013900,4.68421900
4450156456,4.03601100,4.77014200
4450164788,4.04370100,4.78202800
4450173119,4.03822300,4.76292400
4450181451,4.03093000,4.72505200
4450189782,4.03402700,4.80738800
4450198114,4.04809600,4.66955600
4450206445,4.08549500,4.67057800
4450214777,4.09712200,4.57626300
4450223108,4.29235800,4.58747900
4450231440,4.17604100,4.60490400
4450239771,4.11642500,4.65922500
4450248103,4.00946000,4.61282300
4450256434,4.01173400,4.51097100
4450264766,3.98138400,4.45060700
4450273097,4.03038000,4.32058700
4450281429,3.93208300,4.33070400
4450289761,4.13847400,4.33647200
4450298092,4.13835100,4.21409600
4450306424,4.07107500,4.31585700
4450314755,4.13488800,4.14299000
4450323087,4.08190900,4.14613300
4450331418,4.08674600,4.11673000
4450339750,4.09169000,4.20884700
4450348081,4.08969100,4.13374300
4450356413,4.12400800,4.18109100
4450364744,4.13267500,4.28147900
4450373076,4.12083400,4.08500700
4450381407,4.00193800,3.81234700
4450389739,3.77986100,3.35971100
4450398070,3.66543600,NaN
4450406402,2.71087600,NaN
4450414733,NaN,NaN
4450423065,NaN,NaN
4450431396,NaN,NaN
4450439728,NaN,NaN
4450448059,1.88156100,NaN
4450456391,2.19914200,NaN
4450464723,2.50508100,NaN
4450473054,NaN,1.88490300
4450481386,2.96557600,2.72091700
4450489717,3.32769800,3.20510900
4450498049,3.49435400,3.64697300
4450506380,3.85894800,3.86265600
4450514712,4.06024200,4.06478900
4450523043,3.88064600,4.29628000
4450531375,4.04316700,4.27796900
4450539706,3.98716700,4.42341600
4450548038,3.82179300,4.43914800
4450556369,4.11148100,4.22885100
4450564701,4.07397500,4.37733500
4450573032,3.98809800,4.65387000
4450581364,4.11531100,4.66401700
4450589695,4.11419700,4.73326100
4450598027,4.18487500,4.74832200
4450606358,4.02366600,4.84826700
4450614690,4.18467700,4.84066800
4450623022,4.24208100,4.95262100
4450631353,4.18170200,4.95495600
4450639685,4.25027500,5.07096900
4450648016,4.25070200,5.07205200
4450656348,4.10862700,5.07502700
4450664679,4.10836800,5.05923500
4450673011,4.09797700,5.05816700
4450681342,4.02491800,5.09603900
4450689674,4.07669100,5.07759100
4450698005,3.97766100,5.11390700
4450706337,4.01623500,5.09120200
4450714668,4.00058000,5.14970400
4450723000,4.03601100,5.14491300
4450731331,4.07632400,5.25073200
4450739663,4.04002400,5.20152300
4450747994,4.14250200,5.24206500
4450756326,4.15060400,5.29840100
4450764657,4.08398400,5.18377700
4450772989,4.07910200,5.16970800
4450781320,4.10173000,5.29197700
4450789652,4.07012900,5.24423200
4450797984,4.01925700,5.32707200
4450806315,4.05938700,5.26541100
4450814647,4.04948400,5.28559900
4450822978,4.06877100,5.24302700
4450831310,4.04097000,5.28083800
4450839641,4.10153200,5.25943000
4450847973,4.06932100,5.28875700
4450856304,4.16358900,5.26200900
4450864636,4.20559700,5.31616200
4450872967,4.19812000,5.28093000
4450881299,4.17221100,5.19160500
4450889630,4.11302200,5.21710200
4450897962,4.06214900,5.31712300
4450906293,4.06849700,5.23500100
4450914625,4.09901400,5.18234300
4450922956,4.10821500,5.12800600
4450931288,4.12786900,5.19416800
4450939619,4.16774000,5.16452000
4450947951,4.01257300,5.23365800
4450956283,4.03410300,5.24156200
4450964614,4.14689600,5.22703600
4450972946,4.07188400,5.16963200
4450981277,4.12829600,5.21070900
4450989609,4.13168300,5.19453400
4450997940,4.12811300,5.18243400
4451006272,4.09376500,5.16691600
4451014603,4.07432600,5.15527300
4451022935,4.17733800,5.11682100
4451031266,4.01516700,5.14010600
4451039598,4.21029700,5.12672400
4451047929,4.19885300,5.10481300
4451056261,4.22106900,4.88877900
4451064592,4.30024700,4.69682300
4451072924,4.20161400,4.69294700
4451081255,4.18444800,4.64231900
4451089587,4.15823400,4.65641800
4451097918,4.18977400,4.56730700
4451106250,4.21106000,4.38726800
4451114581,4.23825100,4.38569600
4451122913,4.22070300,4.49800100
4451131245,4.08052100,4.59472700
4451139576,4.08149700,4.47528100
4451147908,4.13078300,4.48777800
4451156239,4.11709600,4.61386100
4451164571,4.17576600,4.54463200
4451172902,4.13607800,4.52870200
4451181234,4.18704200,4.60900900
4451189565,4.27136200,4.44064300
4451197897,4.26788300,4.65019200
4451206228,4.30867000,4.54493700
4451214560,4.34826700,4.51211500
4451222891,4.30247500,4.69113200
4451231223,4.33044400,4.67268400
4451239554,4.31108100,4.72421300
4451247886,4.20260600,4.72604400
4451256217,4.25085400,4.67700200
4451264549,4.26037600,4.68428000
4451272880,4.46374500,4.72209200
4451281212,4.20011900,4.66534400
4451289544,4.23814400,4.73985300
4451297875,4.21038800,4.65312200
4451306207,4.29754600,4.72657800
4451314538,4.20690900,4.67913800
4451322870,4.23860200,4.74952700
4451331201,4.24037200,4.73259000
4451339533,4.26098600,4.75207500
4451347864,4.36308300,4.76458700
4451356196,4.36018400,4.80311600
4451364527,4.47728000,4.92169200
4451372859,4.36956800,4.82331800
4451381190,4.45117200,4.84974700
4451389522,4.47006200,4.86825600
4451397853,4.38482700,4.85818500
4451406185,4.39762900,4.89248700
4451414516,4.40104700,4.76573200
4451422848,4.44834900,4.74737500
4451431179,4.44091800,4.74839800
4451439511,4.43692000,4.74873400
4451447842,4.49513200,4.85334800
4451456174,4.44429000,4.84152200
4451464506,4.38375900,4.85131800
4451472837,4.39122000,4.90039100
4451481169,4.40419000,4.91941800
4451489500,4.46955900,4.88066100
4451497832,4.38980100,4.80131500
4451506163,4.39184600,4.94905100
4451514495,4.37223800,4.89077800
4451522826,4.41294900,4.78843700
4451531158,4.31610100,4.96914700
4451539489,4.40602100,4.98031600
4451547821,4.30441300,4.96693400
4451556152,4.37229900,4.95594800
4451564484,4.26274100,4.88755800
4451572815,4.40219100,4.83503700
4451581147,4.38429300,4.94302400
4451589478,4.37931800,4.87910500
4451597810,4.41709900,4.89006000
4451606141,4.41346700,4.91902200
4451614473,4.36914100,4.91928100
4451622805,4.34837300,4.90649400
4451631136,4.36991900,4.95983900
4451639468,4.36073300,4.90931700
4451647799,4.35266100,4.88838200
4451656131,4.42898600,4.96398900
4451664462,4.35702500,4.85331700
4451672794,4.35908500,4.84655800
4451681125,4.30058300,4.92202800
4451689457,4.41973900,4.97264100
4451697788,4.37101700,5.01886000
4451706120,4.37925700,4.99177600
4451714451,4.35195900,5.04304500
4451722783,4.37745700,5.02496300
4451731114,4.37326000,5.02752700
4451739446,4.40914900,5.01759300
4451747777,4.43232700,5.01197800
4451756109,4.40597500,5.02125500
4451764440,4.49394200,5.01858500
4451772772,4.31349200,5.00134300
4451781103,4.45646700,4.99728400
4451789435,4.36955300,5.00244100
4451797767,4.40013100,5.02867100
4451806098,4.34680200,5.02533000
4451814430,4.33465600,5.04756200
4451822761,4.38636800,5.03541600
4451831093,4.34042400,5.08113100
4451839424,4.38026400,5.07231100
4451847756,4.34414700,5.07132000
4451856087,4.39218100,5.08244300
4451864419,4.35134900,5.07595800
4451872750,4.34939600,5.10894800
4451881082,4.41523700,5.12602200
4451889413,4.37852500,5.13877900
4451897745,4.37902800,5.09727500
4451906076,4.36080900,5.12719700
4451914408,4.35125700,5.13873300
4451922739,4.30377200,5.13333100
